,Order_Date,Order_ID,Region,City,Customer_Type,Product_Category,Quantity,Unit_Price,Discount_Percent,Revenue
39871,2022-05-25,239871,Central,Delhi,Returning,Food,6.0,47688.58,5.0,271824.906
39872,2022-07-20,239872,West,Mumbai,Returning,Food,6.0,41203.96,10.0,271824.906
39873,2021-06-18,239873,East,Kolkata,New,Food,6.0,13239.72,15.0,67522.572
39874,2021-10-13,239874,West,Mumbai,Returning,Food,3.0,10728.33,25.0,24138.7425
39875,2023-05-09,239875,East,Mumbai,Returning,Food,8.0,40261.37,25.0,322090.96
39876,2021-02-09,239876,West,Ahmedabad,New,Clothing,9.0,31367.81,5.0,268194.7755
39877,2023-01-11,239877,East,Kolkata,New,Accessories,4.0,28783.88,15.0,97865.192
39878,2022-08-13,239878,West,Pune,Returning,Food,7.0,190.13,25.0,998.1825
39879,2022-04-23,239879,East,Delhi,New,Food,4.0,40229.84,5.0,152873.392
39880,2021-07-24,239880,Central,Ahmedabad,New,Clothing,1.0,39245.1,25.0,29433.825
39881,2023-06-21,239881,East,Bengaluru,Returning,Clothing,8.0,42828.99,15.0,291237.132
39882,2023-08-13,239882,West,Mumbai,Returning,Food,5.0,21639.47,20.0,86557.88
39883,2023-04-11,239883,South,Delhi,Returning,Food,3.0,24153.93,5.0,68838.7005
39884,2021-03-26,239884,North,Ahmedabad,New,Food,5.0,30297.19,5.0,151485.95
39885,2021-11-09,239885,North,Chennai,New,Furniture,9.0,48657.49,25.0,328438.0575
39886,2021-12-13,239886,North,Delhi,Returning,Food,6.0,40741.71,10.0,220005.234
39887,2022-05-08,239887,East,Hyderabad,New,Accessories,9.0,31367.81,0.0,282310.29
39888,2023-08-16,239888,North,Mumbai,New,Furniture,3.0,16795.14,0.0,50385.42
39889,2023-04-08,239889,East,Hyderabad,New,Electronics,8.0,31145.77,10.0,224249.544
39890,2022-12-01,239890,South,Kolkata,Returning,Electronics,5.0,32287.38,25.0,121077.675
39891,2022-11-14,239891,South,Ahmedabad,New,Accessories,5.0,10611.46,20.0,42445.84
39892,2021-03-12,239892,South,Hyderabad,Returning,Clothing,8.0,31449.34,5.0,239014.984
39893,2022-04-23,239893,West,Mumbai,Returning,Food,1.0,31449.34,0.0,31449.34
39894,2022-09-13,239894,West,Pune,Returning,Food,7.0,34036.26,20.0,190603.056
39895,2023-03-29,239895,East,Hyderabad,New,Accessories,7.0,45204.56,20.0,190603.056
39896,2022-06-14,239896,East,Chennai,New,Clothing,3.0,31145.77,20.0,74749.848
39897,2021-01-24,239897,South,Hyderabad,Returning,Electronics,4.0,41794.85,10.0,150461.46
39898,2023-01-14,239898,Central,Hyderabad,Returning,Furniture,4.0,48795.82,10.0,150461.46
39899,2022-07-13,239899,South,Bengaluru,New,Accessories,2.0,31145.77,25.0,46718.655
39900,2022-01-05,239900,North,Delhi,Returning,Clothing,4.0,25527.5,0.0,102110.0
39901,2023-03-31,239901,South,Chennai,Returning,Clothing,2.0,13671.2,0.0,27342.4
39902,2022-10-28,239902,South,Bengaluru,Returning,Clothing,4.0,35090.68,10.0,126326.448
39903,2021-09-19,239903,West,Pune,Returning,Clothing,2.0,49339.75,0.0,98679.5
39904,2022-12-11,239904,Central,Bengaluru,New,Food,4.0,1371.52,0.0,5486.08
39905,2022-07-12,239905,North,Pune,New,Food,4.0,1464.33,10.0,5271.588
39906,2021-09-15,239906,East,Ahmedabad,Returning,Clothing,5.0,44949.73,20.0,179798.92
39907,2022-01-31,239907,North,Bengaluru,Returning,Furniture,2.0,8969.87,10.0,16145.766
39908,2023-03-17,239908,North,Kolkata,Returning,Furniture,6.0,16762.63,10.0,100575.78
39909,2023-07-05,239909,Central,Delhi,New,Clothing,6.0,29741.44,10.0,100575.78
39910,2022-04-02,239910,Central,Hyderabad,New,Furniture,6.0,32264.29,5.0,100575.78
39911,2023-04-18,239911,South,Hyderabad,Returning,Electronics,2.0,28612.09,5.0,54362.971
39912,2021-11-22,239912,Central,Mumbai,Returning,Electronics,8.0,645.09,0.0,5160.72
39913,2021-12-30,239913,South,Delhi,New,Food,9.0,26763.26,20.0,192695.472
39914,2023-05-28,239914,East,Bengaluru,Returning,Food,9.0,31145.77,20.0,192695.472
39915,2021-10-30,239915,East,Pune,Returning,Food,2.0,23515.03,5.0,44678.557
39916,2021-08-02,239916,Central,Mumbai,Returning,Electronics,7.0,48657.49,15.0,289512.0655
39917,2022-06-09,239917,North,Kolkata,Returning,Clothing,7.0,11591.23,20.0,289512.0655
39918,2021-08-02,239918,Central,Hyderabad,Returning,Clothing,7.0,16762.63,10.0,289512.0655
39919,2022-01-02,239919,South,Mumbai,Returning,Electronics,7.0,37656.53,15.0,224056.3535
39920,2021-03-10,239920,Central,Kolkata,Returning,Accessories,7.0,885.54,0.0,224056.3535
39921,2023-09-21,239921,East,Bengaluru,Returning,Accessories,6.0,42828.99,25.0,192730.455
39922,2022-12-18,239922,Central,Pune,New,Electronics,1.0,10471.68,10.0,9424.512
39923,2022-08-06,239923,South,Mumbai,New,Food,7.0,19753.9,0.0,138277.3
39924,2021-10-17,239924,East,Hyderabad,New,Electronics,7.0,44949.73,25.0,235986.0825
39925,2023-09-02,239925,West,Delhi,New,Furniture,8.0,17695.26,20.0,113249.664
39926,2022-06-20,239926,West,Mumbai,New,Accessories,8.0,31748.23,15.0,113249.664
39927,2023-08-27,239927,West,Delhi,New,Accessories,5.0,48292.22,10.0,217314.99
39928,2022-10-06,239928,East,Delhi,New,Food,8.0,48657.49,25.0,291944.94
39929,2022-11-15,239929,East,Hyderabad,Returning,Clothing,8.0,8853.49,0.0,291944.94
39930,2021-09-15,239930,North,Kolkata,Returning,Electronics,3.0,6764.7,0.0,20294.1
39931,2021-12-20,239931,Central,Delhi,Returning,Clothing,8.0,7358.44,25.0,44150.64
39932,2022-03-26,239932,East,Bengaluru,Returning,Electronics,3.0,3435.83,20.0,8245.992
39933,2022-04-18,239933,North,Bengaluru,New,Electronics,5.0,13239.72,0.0,66198.6
39934,2023-08-22,239934,East,Delhi,New,Food,3.0,24682.04,5.0,70343.814
39935,2022-07-05,239935,North,Pune,New,Electronics,3.0,40229.84,20.0,70343.814
39936,2021-09-12,239936,South,Delhi,Returning,Clothing,3.0,22803.0,0.0,70343.814
39937,2021-03-01,239937,South,Kolkata,New,Accessories,6.0,3343.51,5.0,19058.007
39938,2023-04-25,239938,West,Mumbai,Returning,Furniture,4.0,13345.54,10.0,48043.944
39939,2023-08-16,239939,South,Bengaluru,New,Electronics,3.0,31540.97,0.0,94622.91
39940,2022-10-25,239940,North,Pune,Returning,Clothing,3.0,26309.82,0.0,78929.46
39941,2022-01-17,239941,North,Chennai,Returning,Furniture,3.0,19844.0,5.0,78929.46
39942,2021-07-26,239942,East,Chennai,Returning,Electronics,4.0,44476.87,25.0,133430.61
39943,2022-10-06,239943,West,Bengaluru,New,Electronics,5.0,17052.15,25.0,85260.75
39944,2022-09-07,239944,West,Chennai,New,Furniture,7.0,8876.0,10.0,55918.8
39945,2022-08-23,239945,East,Ahmedabad,Returning,Accessories,4.0,10316.71,10.0,41266.84
39946,2022-08-10,239946,South,Bengaluru,Returning,Accessories,2.0,29548.32,0.0,59096.64
39947,2022-07-08,239947,West,Ahmedabad,Returning,Electronics,8.0,41794.85,15.0,284204.98
39948,2021-10-11,239948,West,Ahmedabad,New,Furniture,3.0,40448.33,20.0,97075.992
39949,2021-01-11,239949,East,Chennai,Returning,Accessories,5.0,6764.7,25.0,25367.625
39950,2023-05-08,239950,North,Hyderabad,Returning,Electronics,6.0,29476.35,20.0,141486.48
39951,2021-08-26,239951,East,Ahmedabad,Returning,Food,5.0,10728.33,25.0,40231.2375
39952,2021-07-07,239952,West,Pune,Returning,Furniture,1.0,11730.85,25.0,11730.85
39953,2022-03-27,239953,East,Mumbai,Returning,Clothing,9.0,7570.71,25.0,68136.39
39954,2023-08-07,239954,East,Mumbai,New,Electronics,1.0,10728.33,25.0,10728.33
39955,2023-04-30,239955,West,Delhi,Returning,Electronics,4.0,28245.97,5.0,107334.686
39956,2022-07-31,239956,West,Mumbai,Returning,Accessories,8.0,49424.72,0.0,395397.76
39957,2021-05-25,239957,West,Hyderabad,Returning,Clothing,4.0,22887.18,10.0,82393.848
39958,2021-02-26,239958,South,Bengaluru,Returning,Clothing,4.0,34798.88,10.0,82393.848
39959,2022-10-02,239959,West,Kolkata,Returning,Accessories,6.0,46357.76,15.0,236424.576
39960,2022-05-09,239960,North,Hyderabad,New,Accessories,5.0,17695.26,25.0,66357.225
39961,2022-12-29,239961,North,Pune,Returning,Food,9.0,46357.76,0.0,417219.84
39962,2021-05-18,239962,South,Kolkata,Returning,Clothing,9.0,25039.55,5.0,214088.1525
39963,2021-08-31,239963,West,Hyderabad,Returning,Accessories,1.0,23932.92,20.0,19146.336
39964,2021-11-22,239964,Central,Hyderabad,Returning,Electronics,1.0,13671.2,15.0,11620.52
39965,2021-01-22,239965,South,Mumbai,New,Clothing,3.0,42969.65,0.0,128908.95
39966,2021-02-21,239966,East,Ahmedabad,Returning,Electronics,6.0,40448.33,0.0,242689.98
39967,2022-10-30,239967,Central,Hyderabad,New,Electronics,8.0,43009.0,15.0,292461.2
39968,2023-04-07,239968,South,Kolkata,New,Clothing,2.0,31231.11,15.0,62462.22
39969,2021-04-14,239969,South,Mumbai,Returning,Accessories,4.0,33687.43,10.0,121274.748
39970,2023-08-31,239970,South,Chennai,Returning,Electronics,4.0,27242.53,15.0,121274.748
39971,2022-11-30,239971,Central,Kolkata,New,Clothing,2.0,14553.86,15.0,29107.72
39972,2022-06-10,239972,Central,Mumbai,New,Accessories,2.0,40261.37,15.0,68444.329
39973,2021-11-03,239973,West,Pune,Returning,Clothing,8.0,28814.2,15.0,230513.6
39974,2021-09-23,239974,Central,Kolkata,New,Electronics,7.0,38055.92,15.0,266391.44
39975,2023-02-08,239975,West,Ahmedabad,Returning,Furniture,9.0,8969.87,20.0,64583.064
39976,2022-04-27,239976,Central,Mumbai,Returning,Food,1.0,10611.21,20.0,8488.968
39977,2021-02-11,239977,South,Bengaluru,New,Clothing,8.0,31449.34,20.0,251594.72
39978,2021-06-24,239978,North,Mumbai,New,Food,6.0,44406.0,0.0,266436.0
39979,2022-07-26,239979,North,Delhi,Returning,Clothing,1.0,48246.23,10.0,43421.607
39980,2022-02-01,239980,West,Bengaluru,Returning,Furniture,2.0,38357.85,0.0,76715.7
39981,2022-02-06,239981,South,Bengaluru,New,Electronics,6.0,40229.84,0.0,241379.04
39982,2022-12-13,239982,West,Ahmedabad,New,Electronics,6.0,31748.23,25.0,142867.035
39983,2022-03-12,239983,South,Kolkata,New,Accessories,6.0,20479.21,0.0,122875.26
39984,2022-01-13,239984,East,Hyderabad,Returning,Food,5.0,34459.76,15.0,146453.98
39985,2022-09-21,239985,North,Mumbai,Returning,Electronics,5.0,20479.21,5.0,146453.98
39986,2021-07-08,239986,South,Mumbai,Returning,Electronics,7.0,13239.72,10.0,83410.236
39987,2021-09-10,239987,North,Ahmedabad,Returning,Accessories,6.0,24682.04,25.0,111069.18
39988,2022-12-17,239988,West,Chennai,Returning,Accessories,6.0,25364.68,25.0,152188.08
39989,2021-07-17,239989,East,Bengaluru,Returning,Accessories,6.0,24849.97,5.0,141644.829
39990,2023-02-27,239990,East,Kolkata,Returning,Accessories,9.0,39962.11,15.0,305710.1415
39991,2021-02-15,239991,West,Ahmedabad,New,Accessories,9.0,645.09,25.0,4354.3575
39992,2021-10-16,239992,North,Delhi,Returning,Accessories,2.0,27242.53,25.0,40863.795
39993,2021-04-11,239993,West,Mumbai,Returning,Furniture,2.0,26719.23,20.0,42750.768
39994,2021-07-17,239994,North,Ahmedabad,New,Furniture,5.0,42481.96,0.0,212409.8
39995,2021-08-26,239995,Central,Ahmedabad,Returning,Food,4.0,41727.61,20.0,133528.352
39996,2023-05-31,239996,Central,Bengaluru,New,Accessories,3.0,49339.75,15.0,125816.3625
39997,2023-04-07,239997,South,Delhi,Returning,Clothing,3.0,11617.44,5.0,125816.3625
39998,2022-05-27,239998,South,Delhi,New,Electronics,3.0,47155.69,5.0,141467.07
39999,2022-08-08,239999,West,Chennai,New,Clothing,4.0,29476.35,15.0,100219.59
40000,2021-03-01,240000,West,Chennai,Returning,Accessories,7.0,47804.19,20.0,267703.464
40001,2021-12-24,240001,East,Delhi,New,Electronics,7.0,30297.19,5.0,267703.464
40002,2023-06-16,240002,North,Chennai,New,Furniture,7.0,22730.41,15.0,267703.464
40003,2022-02-27,240003,East,Chennai,New,Food,7.0,42716.33,15.0,267703.464
40004,2022-09-25,240004,East,Hyderabad,New,Electronics,1.0,8853.49,15.0,8853.49
40005,2021-03-03,240005,West,Kolkata,Returning,Furniture,8.0,10611.21,5.0,80645.196
40006,2023-06-15,240006,East,Delhi,New,Furniture,5.0,11901.5,0.0,59507.5
40007,2022-11-24,240007,West,Chennai,Returning,Furniture,1.0,25249.35,0.0,25249.35
40008,2021-07-14,240008,West,Mumbai,New,Food,2.0,5739.99,0.0,11479.98
40009,2022-11-23,240009,West,Delhi,Returning,Clothing,8.0,31940.94,15.0,217198.392
40010,2022-10-07,240010,North,Ahmedabad,New,Furniture,7.0,31540.97,25.0,165590.0925
40011,2021-03-22,240011,North,Chennai,Returning,Food,7.0,31367.81,20.0,175659.736
40012,2021-02-01,240012,East,Mumbai,New,Furniture,4.0,47688.58,20.0,190754.32
40013,2022-06-16,240013,West,Ahmedabad,Returning,Electronics,1.0,37656.53,25.0,28242.3975
40014,2021-10-22,240014,West,Hyderabad,Returning,Clothing,1.0,41692.24,10.0,28242.3975
40015,2022-12-14,240015,South,Hyderabad,New,Electronics,9.0,1928.25,5.0,16486.5375
40016,2021-09-04,240016,South,Chennai,New,Electronics,6.0,1928.25,15.0,16486.5375
40017,2023-08-25,240017,South,Ahmedabad,Returning,Furniture,1.0,8900.54,5.0,8455.513
40018,2022-07-16,240018,North,Bengaluru,Returning,Food,1.0,27015.97,5.0,8455.513
40019,2021-08-12,240019,North,Delhi,Returning,Clothing,5.0,16795.14,5.0,83975.7
40020,2021-06-13,240020,Central,Mumbai,Returning,Clothing,9.0,27630.42,5.0,236240.091
40021,2022-06-07,240021,South,Chennai,Returning,Electronics,8.0,15518.81,5.0,117942.956
40022,2022-03-18,240022,Central,Mumbai,Returning,Electronics,2.0,190.13,0.0,380.26
40023,2023-08-03,240023,East,Bengaluru,New,Electronics,1.0,29476.35,0.0,29476.35
40024,2022-04-15,240024,Central,Mumbai,Returning,Clothing,1.0,16762.63,5.0,15924.4985
40025,2023-05-31,240025,West,Ahmedabad,New,Electronics,6.0,34575.21,0.0,207451.26
40026,2021-10-22,240026,North,Bengaluru,Returning,Food,8.0,5586.95,0.0,44695.6
40027,2023-03-27,240027,Central,Mumbai,New,Clothing,8.0,8969.87,5.0,44695.6
40028,2021-07-13,240028,North,Ahmedabad,Returning,Food,7.0,10417.23,5.0,69274.5795
40029,2021-08-20,240029,North,Mumbai,Returning,Accessories,5.0,47804.19,0.0,239020.95
40030,2022-11-05,240030,North,Pune,New,Food,4.0,34575.21,0.0,138300.84
40031,2022-05-24,240031,North,Chennai,Returning,Electronics,8.0,13671.2,25.0,82027.2
40032,2021-08-18,240032,North,Hyderabad,Returning,Food,2.0,41264.36,10.0,74275.848
40033,2022-03-20,240033,West,Pune,Returning,Accessories,3.0,1357.94,0.0,4073.82
40034,2023-08-10,240034,East,Mumbai,New,Clothing,6.0,22887.18,20.0,109858.464
40035,2021-02-15,240035,North,Chennai,New,Furniture,8.0,40448.33,10.0,291227.976
40036,2021-03-10,240036,South,Chennai,New,Furniture,2.0,22730.41,15.0,38641.697
40037,2023-09-04,240037,North,Mumbai,Returning,Food,2.0,7890.24,5.0,14991.456
40038,2023-09-01,240038,North,Delhi,New,Food,7.0,17036.91,0.0,119258.37
40039,2021-12-17,240039,South,Ahmedabad,Returning,Clothing,7.0,12222.3,25.0,119258.37
40040,2022-08-10,240040,North,Chennai,Returning,Electronics,4.0,34036.26,0.0,136145.04
40041,2021-06-05,240041,East,Chennai,Returning,Electronics,4.0,28814.2,15.0,97968.28
40042,2021-05-31,240042,East,Bengaluru,Returning,Electronics,4.0,42716.33,15.0,97968.28
40043,2021-10-21,240043,Central,Pune,New,Electronics,3.0,17036.91,15.0,51110.73
40044,2021-09-15,240044,Central,Ahmedabad,New,Food,2.0,14553.86,15.0,24741.562
40045,2022-02-23,240045,East,Kolkata,New,Accessories,1.0,32655.63,20.0,26124.504
40046,2021-10-09,240046,North,Hyderabad,New,Accessories,7.0,29741.44,15.0,176961.568
40047,2023-09-24,240047,Central,Delhi,New,Electronics,1.0,28612.09,25.0,21459.0675
40048,2023-05-05,240048,Central,Bengaluru,Returning,Electronics,5.0,13490.22,20.0,53960.88
40049,2021-08-31,240049,West,Bengaluru,Returning,Clothing,2.0,27493.61,20.0,43989.776
40050,2021-05-07,240050,East,Hyderabad,Returning,Accessories,7.0,42486.38,25.0,223053.495
40051,2021-09-14,240051,West,Mumbai,Returning,Furniture,7.0,7570.71,20.0,223053.495
40052,2022-04-27,240052,Central,Chennai,Returning,Electronics,7.0,20479.21,25.0,223053.495
40053,2023-05-20,240053,West,Hyderabad,New,Electronics,7.0,13318.06,5.0,223053.495
40054,2023-03-19,240054,Central,Hyderabad,Returning,Accessories,1.0,18085.76,0.0,18085.76
40055,2021-09-17,240055,North,Mumbai,New,Food,2.0,27242.53,15.0,46312.301
40056,2022-12-06,240056,South,Pune,New,Furniture,4.0,22730.41,15.0,77283.394
40057,2021-08-28,240057,South,Hyderabad,Returning,Electronics,4.0,12867.88,15.0,77283.394
40058,2022-02-08,240058,South,Kolkata,New,Food,3.0,47155.69,5.0,134393.7165
40059,2021-03-01,240059,North,Hyderabad,Returning,Accessories,2.0,31748.23,10.0,57146.814
40060,2021-01-31,240060,East,Delhi,Returning,Clothing,1.0,16906.45,25.0,12679.8375
40061,2022-10-17,240061,North,Kolkata,New,Electronics,6.0,49025.97,0.0,294155.82
40062,2022-07-24,240062,North,Bengaluru,New,Accessories,2.0,15518.81,15.0,26381.977
40063,2021-03-31,240063,North,Delhi,Returning,Accessories,4.0,29476.35,15.0,117905.4
40064,2022-08-05,240064,East,Pune,New,Clothing,4.0,11261.43,20.0,36036.576
40065,2022-01-09,240065,Central,Bengaluru,Returning,Clothing,2.0,12867.88,5.0,24448.972
40066,2022-03-17,240066,West,Ahmedabad,New,Clothing,1.0,29476.35,15.0,25054.8975
40067,2023-04-14,240067,South,Pune,New,Clothing,1.0,885.54,5.0,25054.8975
40068,2022-10-10,240068,South,Bengaluru,Returning,Accessories,9.0,35520.71,20.0,255749.112
40069,2021-09-19,240069,South,Chennai,Returning,Electronics,8.0,14553.86,15.0,98966.248
40070,2021-09-19,240070,West,Delhi,New,Furniture,3.0,20652.93,15.0,52664.9715
40071,2023-03-15,240071,West,Bengaluru,New,Furniture,7.0,9211.33,10.0,58031.379
40072,2022-04-16,240072,South,Delhi,Returning,Accessories,7.0,2942.53,0.0,58031.379
40073,2022-09-03,240073,East,Kolkata,Returning,Furniture,4.0,49424.72,20.0,158159.104
40074,2021-06-03,240074,East,Chennai,New,Food,4.0,47649.32,10.0,171537.552
40075,2023-06-09,240075,West,Delhi,New,Food,4.0,13345.54,25.0,171537.552
40076,2022-06-29,240076,North,Delhi,New,Accessories,1.0,459.75,10.0,413.775
40077,2023-01-15,240077,South,Mumbai,Returning,Accessories,7.0,38685.28,20.0,216637.568
40078,2022-01-31,240078,East,Delhi,Returning,Accessories,1.0,44764.05,20.0,35811.24
40079,2021-08-21,240079,East,Delhi,New,Accessories,1.0,41203.96,0.0,41203.96
40080,2023-09-19,240080,West,Ahmedabad,Returning,Clothing,1.0,1464.33,20.0,1171.464
40081,2022-11-30,240081,North,Delhi,Returning,Furniture,6.0,7417.97,0.0,44507.82
40082,2023-05-28,240082,South,Mumbai,New,Electronics,2.0,34036.26,15.0,57861.642
40083,2021-03-22,240083,South,Bengaluru,New,Accessories,9.0,18085.76,25.0,122078.88
40084,2023-09-01,240084,East,Hyderabad,New,Electronics,3.0,44406.0,25.0,133218.0
40085,2023-01-10,240085,East,Mumbai,New,Food,3.0,4270.25,10.0,133218.0
40086,2023-08-31,240086,Central,Bengaluru,Returning,Electronics,3.0,4898.1,25.0,133218.0
40087,2021-11-17,240087,Central,Ahmedabad,Returning,Furniture,1.0,24153.93,25.0,24153.93
40088,2021-10-12,240088,South,Mumbai,New,Food,3.0,1928.25,5.0,5495.5125
40089,2021-04-24,240089,North,Chennai,Returning,Food,7.0,30574.14,5.0,214018.98
40090,2022-10-08,240090,North,Bengaluru,Returning,Furniture,4.0,2739.55,10.0,9862.38
40091,2022-09-03,240091,East,Chennai,Returning,Food,5.0,7494.9,0.0,37474.5
40092,2021-06-01,240092,South,Chennai,New,Furniture,2.0,7890.24,0.0,15780.48
40093,2022-04-12,240093,Central,Pune,New,Electronics,5.0,7417.97,0.0,37089.85
40094,2021-09-16,240094,North,Hyderabad,Returning,Accessories,6.0,41692.24,10.0,225138.096
40095,2023-07-31,240095,North,Hyderabad,New,Food,7.0,27630.42,10.0,193412.94
40096,2022-09-01,240096,Central,Ahmedabad,Returning,Electronics,6.0,43009.0,0.0,258054.0
40097,2021-09-14,240097,West,Chennai,New,Clothing,2.0,3343.51,5.0,6352.669
40098,2021-06-18,240098,South,Bengaluru,Returning,Clothing,8.0,13239.72,0.0,105917.76
40099,2021-10-11,240099,South,Mumbai,New,Clothing,3.0,32152.9,0.0,96458.7
40100,2022-03-01,240100,East,Pune,Returning,Clothing,9.0,41316.06,25.0,278883.405
40101,2023-06-08,240101,South,Ahmedabad,New,Food,9.0,16722.74,10.0,278883.405
40102,2023-05-14,240102,South,Ahmedabad,Returning,Clothing,4.0,46398.17,15.0,157753.778
40103,2023-07-09,240103,North,Mumbai,New,Food,2.0,885.54,15.0,1771.08
40104,2022-10-19,240104,West,Mumbai,New,Electronics,4.0,24682.04,0.0,98728.16
40105,2022-03-22,240105,East,Chennai,Returning,Clothing,4.0,3435.83,5.0,13056.154
40106,2022-01-15,240106,Central,Ahmedabad,Returning,Clothing,4.0,32655.63,25.0,13056.154
40107,2021-12-25,240107,North,Hyderabad,Returning,Clothing,8.0,5561.99,0.0,44495.92
40108,2023-01-13,240108,North,Ahmedabad,New,Clothing,8.0,31231.11,15.0,44495.92
40109,2022-12-11,240109,Central,Pune,Returning,Accessories,8.0,48795.82,5.0,44495.92
40110,2021-12-02,240110,East,Chennai,Returning,Food,1.0,13345.54,20.0,10676.432
40111,2021-12-12,240111,West,Bengaluru,Returning,Food,3.0,27630.42,10.0,74602.134
40112,2021-06-23,240112,East,Hyderabad,New,Furniture,6.0,30574.14,10.0,165100.356
40113,2023-03-23,240113,South,Hyderabad,New,Accessories,7.0,29741.44,10.0,208190.08
40114,2023-09-08,240114,South,Chennai,Returning,Clothing,3.0,27493.61,5.0,78356.7885
40115,2021-06-01,240115,South,Mumbai,Returning,Electronics,5.0,27015.97,15.0,114817.8725
40116,2022-03-02,240116,North,Pune,Returning,Furniture,2.0,40448.33,15.0,80896.66
40117,2022-04-17,240117,North,Delhi,Returning,Clothing,4.0,11678.7,15.0,39707.58
40118,2022-08-21,240118,North,Pune,Returning,Accessories,1.0,1405.66,25.0,1054.245
40119,2022-02-11,240119,West,Delhi,Returning,Clothing,1.0,7358.44,25.0,7358.44
40120,2022-04-10,240120,South,Hyderabad,New,Food,3.0,1371.52,25.0,3085.92
40121,2022-07-26,240121,West,Chennai,Returning,Furniture,2.0,26127.14,20.0,41803.424
40122,2021-01-14,240122,North,Kolkata,Returning,Food,8.0,10316.71,25.0,61900.26
